Sample;X(ms) [20.02.2026 02:00:21 036 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
2998;1771553004778,178559;1,42402172088623;1,14220356941223;4,77077198028564;1,49312090873718;1,21130263805389
2999;1771553004841,061159;1,5737898349762;1,2918975353241;4,80450391769409;1,49341487884521;1,21152257919312
3000;1771553004904,841259;1,4841513633728;1,20186102390289;4,76072454452515;1,4939227104187;1,21163237094879
3001;1771553004966,779059;1,47542464733124;1,19332933425903;4,76457452774048;1,49366664886475;1,21157133579254
3002;1771553005029,198159;1,54732549190521;1,26571559906006;4,77264404296875;1,49324870109558;1,21163880825043
3003;1771553005092,028159;1,54874777793884;1,26678562164307;4,74365234375;1,49377369880676;1,21181154251099
3004;1771553005154,594059;1,43532025814056;1,15334188938141;4,71533536911011;1,49376130104065;1,21178293228149
3005;1771553005217,968059;1,39752006530762;1,11617207527161;4,74590969085693;1,49311470985413;1,21176671981812
3006;1771553005280,451259;1,49001908302307;1,20889782905579;4,79416131973267;1,49306583404541;1,21194458007813
3007;1771553005343,438559;1,4139084815979;1,13229238986969;4,79327297210693;1,49374973773956;1,21213364601135
3008;1771553005405,041359;1,44258105754852;1,16115152835846;4,83135414123535;1,49355721473694;1,21212768554688
3009;1771553005469,259659;1,45360100269318;1,1733580827713;4,85320901870728;1,49244427680969;1,21220135688782
3010;1771553005530,925959;1,56904566287994;1,28906714916229;4,86811876296997;1,49256980419159;1,21259129047394
3011;1771553005593,529159;1,53333353996277;1,25260639190674;4,82366323471069;1,49361515045166;1,21288800239563
3012;1771553005657,889259;1,55894672870636;1,27844452857971;4,79961252212524;1,49337136745453;1,21286916732788
3013;1771553005718,632059;1,53945052623749;1,25973701477051;4,76351928710938;1,49262893199921;1,21291542053223
3014;1771553005780,329059;1,4082373380661;1,1287567615509;4,73859167098999;1,49270153045654;1,21322095394135
