Sample;X(ms) [18.02.2026 22:21:59 040 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
4232;1771453580891,561983;1,31630504131317;1,19162487983704;4,51179599761963
4233;1771453580950,466683;1,31641364097595;1,19164717197418;4,51179552078247
4234;1771453581012,641683;1,31652224063873;1,19166946411133;4,51179552078247
4235;1771453581075,781383;1,31663060188293;1,19169187545776;4,51179504394531
4236;1771453581137,617783;1,31673908233643;1,19171404838562;4,51179456710815
4237;1771453581200,379583;1,31679332256317;1,19172513484955;4,51179456710815
4238;1771453581263,425483;1,31690156459808;1,19174742698669;4,511794090271
4239;1771453581331,843283;1,31698274612427;1,19176411628723;4,511794090271
4240;1771453581391,177983;1,31709086894989;1,19178628921509;4,51179361343384
4241;1771453581452,305883;1,31719899177551;1,19180846214294;4,51179361343384
4242;1771453581514,488283;1,31730699539185;1,1918306350708;4,51179313659668
4243;1771453581578,229883;1,31741499900818;1,19185280799866;4,51179265975952
4244;1771453581644,384283;1,31752288341522;1,19187498092651;4,51179265975952
4245;1771453581701,650083;1,31763088703156;1,19189703464508;4,51179218292236
4246;1771453581764,168483;1,31773853302002;1,19191908836365;4,51179218292236
4247;1771453581827,485883;1,3177924156189;1,19193017482758;4,51179170608521
4248;1771453581889,053183;1,31790006160736;1,19195222854614;4,51179122924805
4249;1771453581990,898583;1,31808853149414;1,19199073314667;4,51179122924805
4250;1771453582030,285083;1,31814217567444;1,19200170040131;4,51179075241089
4251;1771453582097,957383;1,31824970245361;1,19202375411987;4,51179075241089
4252;1771453582156,240983;1,3183571100235;1,19204568862915;4,51179027557373
4253;1771453582217,846383;1,3184107542038;1,19205665588379;4,51179027557373
4254;1771453582279,772583;1,31854498386383;1,19208407402039;4,51178979873657
4255;1771453582341,765383;1,31862533092499;1,19210052490234;4,51178932189941
4256;1771453582404,541983;1,31873261928558;1,19212245941162;4,51178932189941
4257;1771453582466,892283;1,31883978843689;1,19214427471161;4,51178884506226
4258;1771453582530,021483;1,31894683837891;1,1921660900116;4,51178884506226
4259;1771453582592,437883;1,31905376911163;1,19218790531158;4,5117883682251
4260;1771453582655,885683;1,31916081905365;1,19220972061157;4,51178789138794
4261;1771453582717,686583;1,31926763057709;1,19223153591156;4,51178789138794
4262;1771453582780,603883;1,31937456130981;1,19225335121155;4,51178741455078
