Sample;X(ms) [24.02.2026 18:59:44 014 UTC];"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
1686;1771959684988,438443;5;0,856674611568451;1,16190052032471
1687;1771959685051,953643;5;0,857153832912445;1,16219091415405
1688;1771959685112,592043;5;0,857393383979797;1,16233599185944
1689;1771959685175,290743;5;0,85787159204483;1,16262602806091
1690;1771959685237,543043;5;0,858348667621613;1,16291570663452
1691;1771959685300,023243;5;0,858825623989105;1,16320502758026
1692;1771959685362,638943;5;0,859422385692596;1,16356647014618
1693;1771959685425,775043;5;0,859780788421631;1,16378307342529
1694;1771959685488,061043;5;0,860258758068085;1,16407179832458
1695;1771959685550,339743;5;0,860736072063446;1,16436016559601
1696;1771959685612,926343;5;0,860974192619324;1,16450417041779
1697;1771959685675,875043;5;0,861449301242828;1,16479218006134
1698;1771959685738,582443;5;0,861925482749939;1,16507971286774
1699;1771959685800,952043;5;0,862402498722076;1,16536724567413
1700;1771959685863,595043;5;0,86287784576416;1,16565430164337
1701;1771959685926,290743;5;0,863353669643402;1,16594123840332
1702;1771959685988,802643;5;0,863830924034119;1,16622769832611
1703;1771959686050,658443;5;0,864306390285492;1,1665141582489
1704;1771959686113,511643;5;0,864543616771698;1,16665720939636
1705;1771959686176,684343;5;0,8650181889534;1,16694307327271
1706;1771959686238,667443;5;0,865492939949036;1,16722869873047
1707;1771959686301,577243;5;0,865967452526093;1,16751408576965
1708;1771959686364,801243;5;0,866442978382111;1,16779923439026
1709;1771959686429,107443;5;0,866917967796326;1,16808414459229
1710;1771959686490,032543;5;0,86739182472229;1,16836881637573
1711;1771959686552,999343;5;0,86786550283432;1,16865313053131
1712;1771959686615,012743;5;0,868339359760284;1,16893708705902
1713;1771959686677,924843;5;0,868576228618622;1,16907906532288
1714;1771959686741,515643;5;0,869049727916718;1,16936278343201
1715;1771959686802,496543;5;0,869522929191589;1,16964626312256
1716;1771959686864,971743;5;0,870114207267761;1,17000007629395
1717;1771959686928,479043;5;0,870587527751923;1,17028284072876
1718;1771959686990,538343;5;0,871060311794281;1,170565366745
1719;1771959687053,106443;5;0,871414244174957;1,17077720165253
1720;1771959687115,674743;5;0,871768414974213;1,17098879814148
1721;1771959687179,483743;5;0,872122883796692;1,17120015621185
1722;1771959687244,048543;5;0,872595250606537;1,17148196697235
1723;1771959687305,610543;5;0,873066484928131;1,17176342010498
1724;1771959687368,290743;5;0,873538434505463;1,17204451560974
1725;1771959687430,651243;5;0,874128222465515;1,17239570617676
1726;1771959687493,704343;5;0,874481558799744;1,17260611057281
1727;1771959687564,668943;5;0,874953210353851;1,17288649082184
1728;1771959687628,410043;5;0,875423967838287;1,17316663265228
1729;1771959687690,689943;5;0,875893652439117;1,17344641685486
1730;1771959687752,071643;5;0,876364648342133;1,17372608184814
1731;1771959687814,574543;5;0,876600384712219;1,1738657951355
1732;1771959687877,369143;5;0,87707108259201;1,17414498329163
1733;1771959687939,500743;5;0,877540946006775;1,17442393302917
1734;1771959688002,143843;5;0,878010153770447;1,17470264434814
1735;1771959688064,860243;5;0,878480136394501;1,17498111724854
1736;1771959688128,082643;5;0,878949642181396;1,17525923252106
1737;1771959688190,139843;5;0,879418849945068;1,175537109375
1738;1771959688252,594543;5;0,879888415336609;1,17581486701965
1739;1771959688315,049443;5;0,880122661590576;1,17595362663269
1740;1771959688378,763743;5;0,880591452121735;1,17623090744019
1741;1771959688443,169443;5;0,881060183048248;1,1765079498291
1742;1771959688503,123243;5;0,88152813911438;1,17678463459015
1743;1771959688565,483943;5;0,88199645280838;1,17706120014191
1744;1771959688628,237343;5;0,882464408874512;1,1773374080658
1745;1771959688692,128243;5;0,88293319940567;1,17761337757111
1746;1771959688753,114243;5;0,883284389972687;1,17782020568848
1747;1771959688815,498443;5;0,883751511573792;1,17809581756592
1748;1771959688878,485543;5;0,884218573570251;1,17837107181549
1749;1771959688940,756043;5;0,884685456752777;1,17864608764648
1750;1771959689003,052843;5;0,885152280330658;1,1789208650589
1751;1771959689065,914243;5;0,885619342327118;1,17919540405273
1752;1771959689129,096143;5;0,886086463928223;1,1794695854187
1753;1771959689191,303243;5;0,886552810668945;1,17974364757538
1754;1771959689253,468343;5;0,886785984039307;1,17988049983978
1755;1771959689316,403143;5;0,887251973152161;1,18015420436859
1756;1771959689378,753443;5;0,887717545032501;1,18042767047882
1757;1771959689442,107243;5;0,888183295726776;1,18070065975189
1758;1771959689503,622943;5;0,888648629188538;1,18097352981567
1759;1771959689567,561143;5;0,888997852802277;1,18117809295654
1760;1771959689629,346743;5;0,889579892158508;1,1815185546875
1761;1771959689710,087143;5;0,890044510364532;1,18179059028625
1762;1771959689754,938843;5;0,890276730060577;1,18192660808563
1763;1771959689817,812543;5;0,890741169452667;1,18219828605652
1764;1771959689879,678843;5;0,891206085681915;1,18246984481812
1765;1771959689942,279843;5;0,89167058467865;1,18274116516113
1766;1771959690004,209943;5;0,892134606838226;1,18301212787628
1767;1771959690067,019843;5;0,892598330974579;1,18328285217285
1768;1771959690130,963243;5;0,893062353134155;1,18355333805084
1769;1771959690193,642743;5;0,893525779247284;1,18382346630096
1770;1771959690255,504843;5;0,893757522106171;1,18395853042603
1771;1771959690318,003143;5;0,894220769405365;1,18422842025757
1772;1771959690385,551143;5;0,894683241844177;1,18449795246124
1773;1771959690443,827243;5;0,895146250724792;1,18476736545563
1774;1771959690507,063943;5;0,895609378814697;1,18503642082214
1775;1771959690568,246943;5;0,89607185125351;1,18530535697937
1776;1771959690630,811243;5;0,896534323692322;1,18557393550873
1777;1771959690693,492443;5;0,896765232086182;1,18570804595947
1778;1771959690755,881843;5;0,897227227687836;1,18597626686096
1779;1771959690817,794743;5;0,897688746452332;1,18624436855316
1780;1771959690880,632743;5;0,898150265216827;1,1865119934082
1781;1771959690943,373743;5;0,898612141609192;1,18677949905396
1782;1771959691007,170843;5;0,899073719978333;1,18704676628113
1783;1771959691069,264043;5;0,899534523487091;1,18731379508972
1784;1771959691131,936643;5;0,899995267391205;1,18758058547974
1785;1771959691194,657943;5;0,900456488132477;1,18784701824188
1786;1771959691257,793143;5;0,900686800479889;1,18798017501831
1787;1771959691324,515743;5;0,901146709918976;1,18824636936188
1788;1771959691393,165043;5;0,901836514472961;1,18864500522614
1789;1771959691453,792643;5;0,902066886425018;1,18877792358398
1790;1771959691509,520143;5;0,902527511119843;1,18904328346252
1791;1771959691569,239243;5;0,902986347675323;1,18930840492249
1792;1771959691633,031543;5;0,903446018695831;1,18957328796387
1793;1771959691694,401743;5;0,903905272483826;1,18983793258667
1794;1771959691756,899443;5;0,904134452342987;1,18997025489807
1795;1771959691819,348443;5;0,904593169689178;1,19023454189301
1796;1771959691883,151743;5;0,905052602291107;1,19049847126007
1797;1771959691945,188943;5;0,905511379241943;1,19076240062714
1798;1771959692007,472043;5;0,905969560146332;1,19102597236633
1799;1771959692069,699543;5;0,90642774105072;1,19128918647766
1800;1771959692132,683543;5;0,90688568353653;1,1915522813797
1801;1771959692194,718443;5;0,907114684581757;1,19168376922607
1802;1771959692256,890343;5;0,907572209835052;1,19194650650024
1803;1771959692319,744643;5;0,908029735088348;1,19220900535583
1804;1771959692383,041243;5;0,908487856388092;1,19247114658356
1805;1771959692445,707043;5;0,908944964408875;1,19273316860199
1806;1771959692507,576843;5;0,909401655197144;1,19299483299255
1807;1771959692570,471843;5;0,909629940986633;1,19312560558319
1808;1771959692634,400943;5;0,910314857959747;1,19351756572723
1809;1771959692697,134743;5;0,910771489143372;1,19377863407135
1810;1771959692759,136343;5;0,910999476909637;1,19390916824341
1811;1771959692820,889443;5;0,911455810070038;1,19416975975037
1812;1771959692883,901643;5;0,91191178560257;1,19443023204803
1813;1771959692946,714943;5;0,912367284297943;1,19469034671783
1814;1771959693009,360943;5;0,912823081016541;1,19495022296906
1815;1771959693070,756243;5;0,913278341293335;1,19520998001099
1816;1771959693133,961143;5;0,913732886314392;1,19546949863434
1817;1771959693196,181643;5;0,914188086986542;1,19572865962982
1818;1771959693258,406843;5;0,914415955543518;1,19585824012756
1819;1771959693322,163943;5;0,914871156215668;1,19611704349518
1820;1771959693383,528343;5;0,915325224399567;1,1963757276535
1821;1771959693469,353143;5;0,916006743907928;1,19676315784454
1822;1771959693510,122043;5;0,916233777999878;1,19689214229584
1823;1771959693571,453543;5;0,916687190532684;1,19715011119843
1824;1771959693635,368843;5;0,917141258716583;1,19740784168243
1825;1771959693707,154543;5;0,917595446109772;1,19766521453857
1826;1771959693759,362343;5;0,918048322200775;1,19792246818542
1827;1771959693821,348443;5;0,918274939060211;1,19805085659027
1828;1771959693884,606043;5;0,918728590011597;1,19830775260925
1829;1771959693947,530643;5;0,919181346893311;1,19856441020966
1830;1771959694009,189943;5;0,919633805751801;1,19882082939148
1831;1771959694071,340443;5;0,920085966587067;1,19907689094543
1832;1771959694134,607543;5;0,920538604259491;1,1993328332901
1833;1771959694197,553243;5;0,920991241931915;1,1995884180069
1834;1771959694260,331543;5;0,921442985534668;1,1998438835144
1835;1771959694321,900043;5;0,921668827533722;1,19997143745422
1836;1771959694384,729143;5;0,922119975090027;1,20022654533386
1837;1771959694447,705243;5;0,922571778297424;1,20048141479492
1838;1771959694509,455043;5;0,922910809516907;1,20067238807678
1839;1771959694571,929843;5;0,92341822385788;1,20095860958099
1840;1771959694635,339743;5;0,923868775367737;1,20121288299561
1841;1771959694697,135143;5;0,924319684505463;1,20146679878235
1842;1771959694759,634943;5;0,924770474433899;1,20172035694122
1843;1771959694822,072343;5;0,924995481967926;1,20184731483459
1844;1771959694884,888143;5;0,925446093082428;1,2021005153656
1845;1771959694947,832843;5;0,92589658498764;1,20235371589661
1846;1771959695010,660343;5;0,926345884799957;1,20260655879974
1847;1771959695072,627643;5;0,926795661449432;1,2028591632843
1848;1771959695136,188743;5;0,927245140075684;1,20311152935028
1849;1771959695204,516243;5;0,927694439888;1,20336377620697
1850;1771959695261,902843;5;0,928143918514252;1,20361578464508
1851;1771959695326,595143;5;0,928593337535858;1,20386743545532
1852;1771959695388,981343;5;0,928817689418793;1,2039932012558
1853;1771959695451,029843;5;0,929265916347504;1,20424461364746
1854;1771959695511,681143;5;0,929826617240906;1,20455849170685
1855;1771959695574,473743;5;0,930162787437439;1,20474660396576
1856;1771959695636,792843;5;0,930610716342926;1,20499742031097
1857;1771959695700,302143;5;0,931171178817749;1,20531034469604
1858;1771959695762,338643;5;0,931507170200348;1,20549809932709
1859;1771959695824,115643;5;0,931730806827545;1,20562314987183
1860;1771959695887,523843;5;0,932177722454071;1,20587301254272
1861;1771959695950,429743;5;0,932625591754913;1,20612263679504
1862;1771959696012,181943;5;0,933073043823242;1,20637214183807
1863;1771959696074,417443;5;0,933519661426544;1,20662128925323
1864;1771959696138,019243;5;0,933966219425201;1,20687019824982
1865;1771959696200,878443;5;0,934412717819214;1,20711898803711
1866;1771959696261,915443;5;0,934859037399292;1,20736742019653
1867;1771959696324,755643;5;0,93530547618866;1,20761585235596
1868;1771959696387,965843;5;0,935528516769409;1,20773983001709
1869;1771959696450,237043;5;0,935974419116974;1,20798778533936
1870;1771959696512,906243;5;0,936420261859894;1,20823550224304
1871;1771959696574,703843;5;0,9368656873703;1,20848298072815
1872;1771959696637,500843;5;0,937310636043549;1,20873022079468
1873;1771959696700,209343;5;0,937755823135376;1,20897722244263
1874;1771959696762,260543;5;0,938201069831848;1,20922410488129
1875;1771959696824,967543;5;0,938646018505096;1,20947062969208
1876;1771959696889,146643;5;0,939090430736542;1,20971691608429
1877;1771959696950,712843;5;0,93931257724762;1,2098400592804
1878;1771959697013,500543;5;0,93975692987442;1,21008610725403
1879;1771959697075,336643;5;0,940200924873352;1,21033191680908
1880;1771959697138,920143;5;0,940645098686218;1,21057748794556
1881;1771959697201,534243;5;0,941088616847992;1,21082282066345
1882;1771959697262,947543;5;0,941532492637634;1,21106791496277
1883;1771959697325,842343;5;0,941975951194763;1,21131277084351
1884;1771959697389,855543;5;0,9424187541008;1,21155762672424
1885;1771959697451,147643;5;0,94264030456543;1,21167969703674
1886;1771959697515,518743;5;0,943083703517914;1,21192407608032
1887;1771959697576,361843;5;0,943526685237885;1,21216809749603
1888;1771959697639,455443;5;0,943968236446381;1,21241199970245
1889;1771959697701,516343;5;0,944410681724548;1,21265578269958
1890;1771959697763,945143;5;0,944963991641998;1,21296000480652
1891;1771959697826,912343;5;0,945294976234436;1,21314239501953
1892;1771959697889,163043;5;0,945737302303314;1,21338546276093
1893;1771959697951,766643;5;0,946179032325745;1,21362829208374
1894;1771959698014,739143;5;0,946399331092834;1,21374952793121
1895;1771959698076,586843;5;0,946840405464172;1,21399188041687
1896;1771959698139,558343;5;0,947281777858734;1,21423423290253
1897;1771959698204,296943;5;0,947722733020782;1,21447610855103
1898;1771959698264,176943;5;0,948163628578186;1,21471786499023
1899;1771959698326,639843;5;0,948604047298431;1,21495950222015
1900;1771959698389,410043;5;0,949044644832611;1,2152007818222
1901;1771959698452,183643;5;0,949484705924988;1,21544182300568
1902;1771959698514,280543;5;0,949704587459564;1,2155624628067
1903;1771959698577,004443;5;0,95014488697052;1,2158031463623
1904;1771959698640,297443;5;0,950584471225739;1,21604382991791
1905;1771959698702,197743;5;0,951024174690247;1,21628415584564
1906;1771959698764,688443;5;0,951463639736176;1,21652412414551
1907;1771959698827,815743;5;0,951902449131012;1,21676421165466
1908;1771959698890,237843;5;0,952341437339783;1,21700382232666
1909;1771959698952,899543;5;0,952780663967133;1,21724331378937
1910;1771959699015,252043;5;0,953000009059906;1,21736288070679
1911;1771959699078,441643;5;0,953438222408295;1,21760201454163
1912;1771959699140,735443;5;0,953876912593842;1,21784090995789
1913;1771959699203,551343;5;0,954314827919006;1,21807968616486
1914;1771959699299,090343;5;0,954971671104431;1,21843731403351
1915;1771959699328,753843;5;0,955190718173981;1,21855640411377
1916;1771959699391,274943;5;0,955628275871277;1,21879458427429
1917;1771959699453,949543;5;0,95606529712677;1,21903228759766
1918;1771959699515,984743;5;0,956503033638;1,21926987171173
1919;1771959699578,225443;5;0,95672196149826;1,21938860416412
1920;1771959699643,549643;5;0,957158744335175;1,21962594985962
1921;1771959699706,521543;5;0,957594811916351;1,21986293792725
1922;1771959699769,414343;5;0,957922637462616;1,22004067897797
1923;1771959699831,356543;5;0,958468317985535;1,22033643722534
1924;1771959699893,901343;5;0,958795189857483;1,22051382064819
1925;1771959699957,642943;5;0,959340751171112;1,22080910205841
1926;1771959700019,856643;5;0,959667801856995;1,22098612785339
1927;1771959700081,482243;5;0,960103094577789;1,22122192382813
1928;1771959700144,000443;5;0,960320830345154;1,22133982181549
1929;1771959700207,068743;5;0,960756421089172;1,22157526016235
1930;1771959700270,565243;5;0,961191892623901;1,22181057929993
1931;1771959700331,979843;5;0,961626589298248;1,22204566001892
1932;1771959700394,390243;5;0,962061285972595;1,22228050231934
1933;1771959700457,982243;5;0,962496221065521;1,22251534461975
1934;1771959700520,162843;5;0,962930858135223;1,22274959087372
1935;1771959700582,380643;5;0,963365137577057;1,22298395633698
1936;1771959700644,453543;5;0,963582277297974;1,22310090065002
1937;1771959700707,141543;5;0,964016377925873;1,22333478927612
1938;1771959700769,709443;5;0,964504361152649;1,22359776496887
